backbone,dataset,method,variant,seed,run_id,source_artifact,commit,evidence_tier,manuscript_role,paired_control_run_id,pair_valid,parameter_match_pct,trainability_regime,trainable_parameters,selector_metric,selected_epoch,balanced_accuracy,macro_f1,kappa,weighted_f1,audit_status,audit_notes,selection_rule,artifact_final_status,artifact_audit_note,artifact_checks,source_selected_epoch,source_balanced_accuracy,source_macro_f1,source_cohen_kappa,source_weighted_f1,source_trainable_parameter_fraction,source_total_parameters,source_peak_gpu_memory_bytes,source_training_wall_seconds,source_time_per_epoch_seconds
CBraMod,isruc,native_full_finetune,channel_patch,3407,isruc_cbramod_alpha0_full_channel_patch_r64_s3407,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_alpha0_full_channel_patch_r64_s3407,,PRIMARY_CANDIDATE,RQ3,,,,trainable,26530871,validation_kappa,9,0.7711765546243626,0.7609549835901797,0.7305665813162617,0.7864743233394832,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.771176554624,0.76095498359,0.730566581316,0.786474323339,,,7099412480,2849.8073666095734,142.08739780187608
CBraMod,isruc,axis_blind,generic_token_control,42,isruc_cbramod_axisblind_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_axisblind_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ2,isruc_cbramod_axisblind_s42_lr2e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.13924991488589167,frozen,21647410,validation_kappa,9,0.7546861099347553,0.750640002005781,0.7135281478522446,0.7764788577739145,UNREVIEWED,,complete_three_seed:axis_blind:generic_token_control,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.754686109935,0.750640002006,0.713528147852,0.776478857774,,,814768128,1674.6276633739471,83.13307849168777
CBraMod,isruc,full_finetune,none,1024,isruc_cbramod_dense_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s1024_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,26471261,validation_kappa,4,0.793113887986853,0.7893432253370829,0.754006144489807,0.8103796060896085,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,4,0.793113887987,0.789343225337,0.75400614449,0.81037960609,,,6823218176,2717.272025346756,135.44159824848174
CBraMod,isruc,full_finetune,none,3407,isruc_cbramod_dense_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s3407_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,26471261,validation_kappa,4,0.775524558870085,0.7730517303229248,0.7335915851686902,0.7966772075623807,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,4,0.77552455887,0.773051730323,0.733591585169,0.796677207562,,,6823218176,2735.4388937950134,136.35535823106767
CBraMod,isruc,full_finetune,none,42,isruc_cbramod_dense_s42_lr5e-5_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_dense_s42_lr5e-5_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,26471261,validation_kappa,15,0.7744223119560828,0.7715597560329264,0.7341284026124207,0.7956283066473264,UNREVIEWED,,complete_three_seed:full_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,15,0.774422311956,0.771559756033,0.734128402612,0.795628306647,,,6823218176,2730.2552502155304,136.09639732837678
CBraMod,isruc,interaction_aligned,channel_patch,42,isruc_cbramod_frozen_channel_patch_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_frozen_channel_patch_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1;RQ2,isruc_cbramod_axisblind_s42_lr2e-4_b8_e20,PAIR_ARTIFACT_UNVERIFIED,0.0015660072036331367,frozen,21647071,validation_kappa,9,0.7541019622189131,0.7471509189075352,0.7119569714407924,0.7732663754247068,UNREVIEWED,,complete_three_seed:interaction_aligned:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.754101962219,0.747150918908,0.711956971441,0.773266375425,,,929276928,1330.804381608963,66.10838005542755
CBraMod,isruc,generic_bottleneck,none,42,isruc_cbramod_frozen_generic_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_frozen_generic_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,21613726,validation_kappa,9,0.752260738681068,0.7437807301070515,0.7114092871489754,0.771384657073822,UNREVIEWED,,complete_three_seed:generic_bottleneck:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.752260738681,0.743780730107,0.711409287149,0.771384657074,,,812717568,1246.5170121192932,61.8996062874794
CBraMod,isruc,frozen_probe,none,1024,isruc_cbramod_frozen_probe_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_frozen_probe_s1024_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,frozen,21587461,validation_kappa,20,0.7543855637013218,0.7509045801707795,0.7069015499765529,0.7720601779743427,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,20,0.754385563701,0.750904580171,0.706901549977,0.772060177974,,,809702400,1174.7435388565063,58.32177778482437
CBraMod,isruc,frozen_probe,none,3407,isruc_cbramod_frozen_probe_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_frozen_probe_s3407_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,frozen,21587461,validation_kappa,10,0.7599638783089742,0.7574594748575196,0.7225676263771739,0.7853328223561034,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,10,0.759963878309,0.757459474858,0.722567626377,0.785332822356,,,809702400,1158.9428555965424,57.54140366315842
CBraMod,isruc,frozen_probe,none,42,isruc_cbramod_frozen_probe_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_frozen_probe_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ1,,,,frozen,21587461,validation_kappa,16,0.7542625984571867,0.7465727382575784,0.7041219340097529,0.767764261252889,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,16,0.754262598457,0.746572738258,0.70412193401,0.767764261253,,,809702400,1494.8143694400787,74.19049808979034
CBraMod,isruc,lora,none,1024,isruc_cbramod_lora_qkv_r8_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_lora_qkv_r8_s1024_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,21664261,validation_kappa,10,0.7521066099568637,0.7486022387534367,0.7171117679540066,0.7779990264540873,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,10,0.752106609957,0.748602238753,0.717111767954,0.777999026454,,,4233985536,2148.470366001129,106.98964315652847
CBraMod,isruc,lora,none,3407,isruc_cbramod_lora_qkv_r8_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_lora_qkv_r8_s3407_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,21664261,validation_kappa,19,0.7554935179435303,0.7524173765741068,0.711312713982995,0.776195704146789,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,19,0.755493517944,0.752417376574,0.711312713983,0.776195704147,,,4233985536,2066.1322734355927,102.89023840427399
CBraMod,isruc,lora,none,42,isruc_cbramod_lora_qkv_r8_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_lora_qkv_r8_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,CONTEXT,,,,trainable,21664261,validation_kappa,9,0.746508729374732,0.7387823196824165,0.700463382439486,0.7662418302422025,UNREVIEWED,,complete_three_seed:lora:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.746508729375,0.738782319682,0.700463382439,0.766241830242,,,4233985536,2080.881277322769,103.64164983034134
CBraMod,isruc,native_full_finetune,channel_patch,42,isruc_cbramod_native_full_channel_patch_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_native_full_channel_patch_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,26530871,validation_kappa,20,0.7828451424869682,0.7827616835790476,0.74697324922096,0.8052137083972031,UNREVIEWED,,complete_three_seed:native_full_finetune:channel_patch,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,20,0.782845142487,0.782761683579,0.746973249221,0.805213708397,,,7099480064,2857.3135113716125,142.43788439035416
CBraMod,isruc,upper_k_finetune,none,1024,isruc_cbramod_upper2_s1024_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_upper2_s1024_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,22392661,validation_kappa,9,0.7791125899125213,0.7694528410103383,0.7315814124027624,0.7890267635356137,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,9,0.779112589913,0.76945284101,0.731581412403,0.789026763536,,,1676089344,1361.96524143219,67.69455145597458
CBraMod,isruc,upper_k_finetune,none,3407,isruc_cbramod_upper2_s3407_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_upper2_s3407_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,22392661,validation_kappa,6,0.7770745360613545,0.7749668864201185,0.7404410496499066,0.8003940544110134,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,6,0.777074536061,0.77496688642,0.74044104965,0.800394054411,,,1676089344,1151.8784840106964,57.28602463006973
CBraMod,isruc,upper_k_finetune,none,42,isruc_cbramod_upper2_s42_lr2e-4_b8_e20,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/CBraMod/results/isruc/isruc_cbramod_upper2_s42_lr2e-4_b8_e20,,PRIMARY_CANDIDATE,RQ3,,,,trainable,22392661,validation_kappa,6,0.7758898107736814,0.7730561327112506,0.7495102855404923,0.8021801735659505,UNREVIEWED,,complete_three_seed:upper_k_finetune:none,VERIFIED,all required checks passed,summary.json=true;test_metrics.json=true;resolved_config.json=true;provenance.json=true;dataset_audit.json=true;checkpoint_load_report.json=true;optimizer_groups.json=true;trainability_report.json=true;metrics_by_epoch.jsonl=true;completed=true;test_evaluation_completed=true;strict_checkpoint_load=true;finite_dataset=true;validation_selector=true;frozen_mode=true;seed=true;selected_epoch=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,6,0.775889810774,0.773056132711,0.74951028554,0.802180173566,,,1676089344,1405.7378158569336,69.8719333410263
LaBraM,PhysioNet-MI,frozen_native_channel_patch,channel_patch,1024,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,86614,validation_kappa,23,0.27920721937012916,,0.03904783513665111,0.26154024467936204,UNREVIEWED,,complete_three_seed:frozen_native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.27920721937,0.26130891273,0.0390478351367,0.261540244679,0.014664059391692274,5906550,,,
LaBraM,PhysioNet-MI,frozen_native_channel_patch,channel_patch,3407,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,86614,validation_kappa,23,0.2814281606695931,,0.042012783091985195,0.26194032125215694,UNREVIEWED,,complete_three_seed:frozen_native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.28142816067,0.261701172995,0.042012783092,0.261940321252,0.014664059391692274,5906550,,,
LaBraM,PhysioNet-MI,frozen_native_channel_patch,channel_patch,42,physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_frozen_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,86614,validation_kappa,28,0.28914047739135995,,0.052272578992569985,0.2782369231757911,UNREVIEWED,,complete_three_seed:frozen_native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.289140477391,0.278062987965,0.0522725789926,0.278236923176,0.014664059391692274,5906550,,,
LaBraM,PhysioNet-MI,frozen_probe,none,1024,physio_mi_frozen_dense_locked_lr5e4_s1024_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_frozen_dense_locked_lr5e4_s1024_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,804,validation_kappa,23,0.2699090531941725,,0.02662003135822455,0.256095490387544,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.269909053194,0.255934215679,0.0266200313582,0.256095490388,0.00013812676738696455,5820740,,,
LaBraM,PhysioNet-MI,frozen_probe,none,3407,physio_mi_frozen_dense_locked_lr5e4_s3407_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_frozen_dense_locked_lr5e4_s3407_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,804,validation_kappa,20,0.2693969181057666,,0.02591434711819185,0.2648999125148436,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.269396918106,0.264803464086,0.0259143471182,0.264899912515,0.00013812676738696455,5820740,,,
LaBraM,PhysioNet-MI,frozen_probe,none,42,physio_mi_frozen_dense_locked_lr5e4_s42_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_frozen_dense_locked_lr5e4_s42_b64_e40,,PRIMARY_CANDIDATE,BOUNDARY;RQ1,,,,frozen,804,validation_kappa,20,0.2688425943807112,,0.025175522259483718,0.2643087026465435,UNREVIEWED,,complete_three_seed:frozen_probe:none,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.268842594381,0.264212274236,0.0251755222595,0.264308702647,0.00013812676738696455,5820740,,,
LaBraM,PhysioNet-MI,native_channel_patch,channel_patch,1024,physio_mi_full_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_full_channel_patch_lowrank_locked_lr5e4_s1024_b64_e40,,PRIMARY_CANDIDATE,RQ3,,,,trainable,5906550,validation_kappa,9,0.6302398003829567,,0.5067903421869848,0.6330909482318485,UNREVIEWED,,complete_three_seed:native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.630239800383,0.633190698449,0.506790342187,0.633090948232,1.0,5906550,,,
LaBraM,PhysioNet-MI,native_channel_patch,channel_patch,3407,physio_mi_full_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_full_channel_patch_lowrank_locked_lr5e4_s3407_b64_e40,,PRIMARY_CANDIDATE,RQ3,,,,trainable,5906550,validation_kappa,15,0.6158282889039495,,0.48760575613560897,0.6159926365705106,UNREVIEWED,,complete_three_seed:native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.615828288904,0.616030310415,0.487605756136,0.615992636571,1.0,5906550,,,
LaBraM,PhysioNet-MI,native_channel_patch,channel_patch,42,physio_mi_full_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,/panfs/accrepfs.vampire/data/neurogroup/mingyangjiang/EEGxPlore/LaBraM/checkpoints/physio_mi_full_channel_patch_lowrank_locked_lr5e4_s42_b64_e40,,PRIMARY_CANDIDATE,RQ3,,,,trainable,5906550,validation_kappa,11,0.6297170793176202,,0.5060737876723087,0.6309687148760922,UNREVIEWED,,complete_three_seed:native_channel_patch:channel_patch,VERIFIED,all required checks passed,run_config.json=true;final_test.json=true;checkpoint-best.pth=true;log.txt=true;strict_checkpoint_load=true;validation_selector=true;frozen_mode=true;frozen_eval_mode=true;seed=true;primary_checkpoint=true;epoch_log=true;finite_balanced_accuracy=true;finite_macro_f1=true;finite_cohen_kappa=true;finite_weighted_f1=true,,0.629717079318,0.631064491165,0.506073787672,0.630968714876,1.0,5906550,,,
